G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,? Odo hm,? Eng min
TX,20 secs,2020-03-12 1:33.52am,2020-03-12 1:33.32am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-51,0,0,970,Serial,39.337548,-82.9517564,,0,2
TX,5 secs,2020-03-12 1:31.36am,2020-03-12 1:31.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-49,0,0,969,Serial,39.3375761,-82.951684,,0,2
TX,5 secs,2020-03-12 1:29.36am,2020-03-12 1:29.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-51,0,0,968,Serial,39.3375533,-82.9517216,,0,2
TX,4 secs,2020-03-12 1:27.36am,2020-03-12 1:27.32am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-52,0,0,967,Serial,39.337552,-82.9517564,,1,2
TX,5 secs,2020-03-12 1:25.36am,2020-03-12 1:25.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-50,0,0,966,Serial,39.3375748,-82.9517766,,0,2
TX,5 secs,2020-03-12 1:23.36am,2020-03-12 1:23.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-49,0,0,965,Serial,39.3375681,-82.9517605,,0,2
TX,5 secs,2020-03-12 1:21.36am,2020-03-12 1:21.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.6,-53,0,0,964,Serial,39.3375641,-82.9517444,,0,2
TX,5 secs,2020-03-12 1:19.36am,2020-03-12 1:19.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-53,0,0,963,Serial,39.3376486,-82.9517256,,0,2
TX,5 secs,2020-03-12 1:17.36am,2020-03-12 1:17.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,10,0.8,-52,0,0,962,Serial,39.3375896,-82.9517095,,0,2
TX,4 secs,2020-03-12 1:15.36am,2020-03-12 1:15.32am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.6,-52,0,0,961,Serial,39.3375922,-82.9517122,,0,2
TX,4 secs,2020-03-12 1:13.36am,2020-03-12 1:13.32am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-53,0,0,960,Serial,39.3375748,-82.9517162,,0,2
TX,32 secs,2020-03-12 1:12.03am,2020-03-12 1:11.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.6,-51,0,0,959,Serial,39.3375533,-82.9517404,,0,2
TX,5 secs,2020-03-12 1:09.36am,2020-03-12 1:09.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.6,-53,0,0,958,Serial,39.3375869,-82.9517336,,0,2
TX,5 secs,2020-03-12 1:07.36am,2020-03-12 1:07.31am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-46,0,0,957,Serial,39.3376258,-82.9517283,,0,2
TX,12 secs,2020-03-12 1:05.37am,2020-03-12 1:05.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.6,-53,0,0,956,Serial,39.3376056,-82.9517323,,0,2
TX,11 secs,2020-03-12 1:03.36am,2020-03-12 1:03.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.6,-51,0,0,955,Serial,39.3375842,-82.9517269,,1,2
TX,10 secs,2020-03-12 1:01.36am,2020-03-12 1:01.26am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,14,0.6,-49,0,0,954,Serial,39.3375118,-82.9517538,,0,2
TX,10 secs,2020-03-12 12:59.36am,2020-03-12 12:59.26am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-52,0,0,953,Serial,39.3375507,-82.9517524,,0,2
TX,11 secs,2020-03-12 12:57.36am,2020-03-12 12:57.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-53,0,0,952,Serial,39.3375319,-82.9517632,,0,2
TX,11 secs,2020-03-12 12:55.36am,2020-03-12 12:55.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.6,-51,0,0,951,Serial,39.3374997,-82.9517538,,0,2
TX,11 secs,2020-03-12 12:53.36am,2020-03-12 12:53.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-53,0,0,950,Serial,39.3375024,-82.9517511,,0,2
TX,11 secs,2020-03-12 12:51.36am,2020-03-12 12:51.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,10,0.8,-51,0,0,949,Serial,39.3375051,-82.9517497,,0,2
TX,53 secs,2020-03-12 12:50.18am,2020-03-12 12:49.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-50,0,0,948,Serial,39.3375051,-82.9517484,,0,2
TX,11 secs,2020-03-12 12:47.36am,2020-03-12 12:47.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,10,1.1,-51,0,0,947,Serial,39.3375668,-82.9517336,,0,2
TX,11 secs,2020-03-12 12:45.36am,2020-03-12 12:45.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-51,0,0,946,Serial,39.3376083,-82.9516921,,0,2
TX,11 secs,2020-03-12 12:43.36am,2020-03-12 12:43.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-51,0,0,945,Serial,39.337603,-82.9516787,,0,2
TX,11 secs,2020-03-12 12:41.36am,2020-03-12 12:41.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-53,0,0,944,Serial,39.3375989,-82.9517055,,0,2
TX,11 secs,2020-03-12 12:39.36am,2020-03-12 12:39.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,10,1,-50,0,0,943,Serial,39.3375815,-82.9517149,,0,2
TX,11 secs,2020-03-12 12:37.36am,2020-03-12 12:37.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-49,0,0,942,Serial,39.3375882,-82.9517162,,1,2
TX,11 secs,2020-03-12 12:35.36am,2020-03-12 12:35.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-49,0,0,941,Serial,39.3375748,-82.9517404,,0,2
TX,11 secs,2020-03-12 12:33.36am,2020-03-12 12:33.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-52,0,0,940,Serial,39.3376472,-82.9517457,,0,2
TX,11 secs,2020-03-12 12:31.36am,2020-03-12 12:31.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-52,0,0,939,Serial,39.3376539,-82.9517444,,0,2
TX,11 secs,2020-03-12 12:29.36am,2020-03-12 12:29.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.8,-52,0,0,938,Serial,39.3376566,-82.9517457,,0,2
TX,11 secs,2020-03-12 12:27.36am,2020-03-12 12:27.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-52,0,0,937,Serial,39.3376351,-82.9517417,,0,2
TX,11 secs,2020-03-12 12:25.36am,2020-03-12 12:25.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.8,-50,0,0,936,Serial,39.3376271,-82.9517457,,0,2
TX,11 secs,2020-03-12 12:23.36am,2020-03-12 12:23.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-52,0,0,935,Serial,39.3376231,-82.9517444,,0,2
TX,11 secs,2020-03-12 12:21.36am,2020-03-12 12:21.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,10,1,-51,0,0,934,Serial,39.3376244,-82.9517444,,0,2
TX,11 secs,2020-03-12 12:19.36am,2020-03-12 12:19.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-51,0,0,933,Serial,39.3376284,-82.9517444,,0,2
TX,16 secs,2020-03-12 12:17.41am,2020-03-12 12:17.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-53,0,0,932,Serial,39.3375225,-82.9517886,,0,2
TX,11 secs,2020-03-12 12:15.36am,2020-03-12 12:15.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.8,-50,0,0,931,Serial,39.3375346,-82.9517779,,0,2
TX,11 secs,2020-03-12 12:13.36am,2020-03-12 12:13.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-50,0,0,930,Serial,39.3374662,-82.9518101,,1,2
TX,11 secs,2020-03-12 12:11.36am,2020-03-12 12:11.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-47,0,0,929,Serial,39.3375855,-82.9517658,,0,2
TX,11 secs,2020-03-12 12:09.36am,2020-03-12 12:09.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-50,0,0,928,Serial,39.3375855,-82.9517658,,0,2
TX,11 secs,2020-03-12 12:07.36am,2020-03-12 12:07.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-50,0,0,927,Serial,39.3375802,-82.9517658,,0,2
TX,11 secs,2020-03-12 12:05.36am,2020-03-12 12:05.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-50,0,0,926,Serial,39.3375574,-82.9517632,,0,2
TX,11 secs,2020-03-12 12:03.36am,2020-03-12 12:03.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,9,1,-50,0,0,925,Serial,39.3375466,-82.9517672,,0,2
TX,11 secs,2020-03-12 12:01.36am,2020-03-12 12:01.25am,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,1,-50,0,0,924,Serial,39.337544,-82.9517685,,0,2
TX,11 secs,2020-03-11 11:59.36pm,2020-03-11 11:59.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-49,0,0,923,Serial,39.3375453,-82.9517658,,0,2
TX,11 secs,2020-03-11 11:57.36pm,2020-03-11 11:57.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.8,-50,0,0,922,Serial,39.3375319,-82.9517618,,0,2
TX,27 secs,2020-03-11 11:55.52pm,2020-03-11 11:55.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,12,0.8,-49,0,0,921,Serial,39.3375533,-82.951735,,0,2
TX,11 secs,2020-03-11 11:53.36pm,2020-03-11 11:53.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.8,-50,0,0,920,Serial,39.3375533,-82.951735,,0,2
TX,11 secs,2020-03-11 11:51.36pm,2020-03-11 11:51.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-50,0,0,919,Serial,39.337552,-82.9517336,,0,2
TX,11 secs,2020-03-11 11:49.36pm,2020-03-11 11:49.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.8,-49,0,0,918,Serial,39.3375507,-82.9517336,,0,2
TX,11 secs,2020-03-11 11:47.36pm,2020-03-11 11:47.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.8,-50,0,0,917,Serial,39.3375466,-82.9517336,,0,2
TX,10 secs,2020-03-11 11:45.36pm,2020-03-11 11:45.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-52,0,0,916,Serial,39.3375453,-82.9517323,,0,2
TX,10 secs,2020-03-11 11:43.36pm,2020-03-11 11:43.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.6,-50,0,0,915,Serial,39.3375654,-82.9517149,,0,2
TX,10 secs,2020-03-11 11:41.36pm,2020-03-11 11:41.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.6,-51,0,0,914,Serial,39.3375788,-82.951735,,0,2
TX,10 secs,2020-03-11 11:39.36pm,2020-03-11 11:39.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,14,0.6,-51,0,0,913,Serial,39.3375949,-82.9517283,,0,2
TX,10 secs,2020-03-11 11:37.36pm,2020-03-11 11:37.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-53,0,0,912,Serial,39.3375936,-82.9517283,,1,2
TX,10 secs,2020-03-11 11:35.36pm,2020-03-11 11:35.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,10,0.8,-50,0,0,911,Serial,39.3376204,-82.9517497,,0,2
TX,37 secs,2020-03-11 11:34.02pm,2020-03-11 11:33.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,11,0.8,-52,0,0,910,Serial,39.3376204,-82.9517752,,0,2
TX,10 secs,2020-03-11 11:31.36pm,2020-03-11 11:31.26pm,0,1050 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,16,0.6,-51,0,0,909,Serial,39.3376177,-82.9518034,,0,2
TX,11 secs,2020-03-11 11:29.37pm,2020-03-11 11:29.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,15,0.6,-48,0,0,908,Serial,39.3375976,-82.9517927,,0,2
TX,10 secs,2020-03-11 11:27.36pm,2020-03-11 11:27.26pm,0,1050 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,15,0.6,-51,0,0,907,Serial,39.3376016,-82.951802,,0,2
TX,10 secs,2020-03-11 11:25.36pm,2020-03-11 11:25.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,14,0.6,-49,0,0,906,Serial,39.3375828,-82.95179,,0,2
TX,10 secs,2020-03-11 11:23.36pm,2020-03-11 11:23.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,15,0.6,-53,0,0,905,Serial,39.3376284,-82.9517685,,0,2
TX,10 secs,2020-03-11 11:21.36pm,2020-03-11 11:21.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,14,0.6,-52,0,0,904,Serial,39.3376432,-82.9517712,,0,2
TX,11 secs,2020-03-11 11:19.36pm,2020-03-11 11:19.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,13,0.8,-49,0,0,903,Serial,39.3376043,-82.9517551,,0,2
TX,10 secs,2020-03-11 11:17.36pm,2020-03-11 11:17.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,16,0.6,-52,0,0,902,Serial,39.3375963,-82.951739,,0,2
TX,10 secs,2020-03-11 11:15.36pm,2020-03-11 11:15.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,15,0.6,-51,0,0,901,Serial,39.3375654,-82.9517699,,0,2
TX,10 secs,2020-03-11 11:13.36pm,2020-03-11 11:13.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,17,0.6,-51,0,0,900,Serial,39.3375547,-82.9517363,,0,2
TX,46 secs,2020-03-11 11:12.11pm,2020-03-11 11:11.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,15,0.6,-50,0,0,899,Serial,39.3375828,-82.9517538,,0,2
TX,10 secs,2020-03-11 11:09.36pm,2020-03-11 11:09.26pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,16,0.6,-49,0,0,898,Serial,39.3375828,-82.9517551,,1,2
TX,11 secs,2020-03-11 11:07.36pm,2020-03-11 11:07.25pm,0,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,15,0.6,-55,0,0,897,Serial,39.3375533,-82.9517377,,0,2
TX,11 secs,2020-03-11 11:05.36pm,2020-03-11 11:05.25pm,1,1100 E Main St [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,16,0.6,-48,0,0,896,Serial,39.3375064,-82.9517202,,2,2
TX,11 secs,2020-03-11 11:03.36pm,2020-03-11 11:03.25pm,1,10 S Renick Ave Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,16,0.6,-54,0,0,895,Serial,39.337434,-82.9506795,,0,0
TX,9 secs,2020-03-11 11:03.31pm,2020-03-11 11:03.22pm,0,10 S Renick Ave Chillicothe OH 45601,+,+,-,-,-,-,-,3,2,16,0.6,-54,0,0,894,Serial,39.33743,-82.9506474,Stopped Moving,2,1
TX,11 secs,2020-03-11 11:02.36pm,2020-03-11 11:02.25pm,9,N Renick Ave Chillicothe OH 45601,+,+,-,-,-,-,-,3,5,16,0.6,-47,0,0,893,Serial,39.3390715,-82.9509639,Started Moving,2,1
TX,11 secs,2020-03-11 11:01.36pm,2020-03-11 11:01.25pm,0, Chillicothe OH 45601,+,+,-,-,-,-,-,3,0,16,0.6,-58,0,0,892,Serial,39.3383392,-82.9519657,,0,1
TX,33 secs,2020-03-11 11:01.16pm,2020-03-11 11:00.43pm,1, Chillicothe OH 45601,+,+,-,-,-,-,-,3,2,15,0.6,-52,0,0,891,Serial,39.3384116,-82.9519992,Stopped Moving,4,1
TX,11 secs,2020-03-11 10:59.36pm,2020-03-11 10:59.25pm,9,Charleston Pike [Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,8,16,0.6,-56,0,0,890,Serial,39.3385028,-82.9482374,Moving,31,2
TX,11 secs,2020-03-11 10:57.36pm,2020-03-11 10:57.25pm,72,Us-35 [Us-35/Us-50] Chillicothe OH 45601,+,+,-,-,-,-,-,3,8,16,0.6,-59,0,0,889,Serial,39.3149919,-82.9303833,Moving,37,2
TX,11 secs,2020-03-11 10:55.36pm,2020-03-11 10:55.25pm,69,Us-35 Chillicothe OH 45601,+,+,-,-,-,-,-,3,8,15,0.6,-41,0,0,888,Serial,39.2926505,-82.8989558,Moving,38,2
TX,11 secs,2020-03-11 10:53.36pm,2020-03-11 10:53.25pm,68,Us-35 Chillicothe OH 45601,+,+,-,-,-,-,-,3,8,16,0.6,-58,0,0,887,Serial,39.2674176,-82.8743251,Moving,36,2
TX,11 secs,2020-03-11 10:51.36pm,2020-03-11 10:51.25pm,68,Us-35 Chillicothe OH 45601,+,+,-,-,-,-,-,3,8,16,0.6,-61,0,0,886,Serial,39.2452907,-82.8453948,Moving,35,2
TX,56 secs,2020-03-11 10:50.21pm,2020-03-11 10:49.25pm,64,Us-35 Chillicothe OH 45601,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,885,Serial,39.2179121,-82.8255062,Moving,36,2
TX,11 secs,2020-03-11 10:47.36pm,2020-03-11 10:47.25pm,69,35889 Us Highway 35 [Us-35] Chillicothe OH 45601,+,+,-,-,-,-,-,3,8,15,0.6,-62,0,0,884,Serial,39.196099,-82.8016131,Moving,35,2
TX,11 secs,2020-03-11 10:45.36pm,2020-03-11 10:45.25pm,63,61 Us Highway 35 [Us-35] Ray OH 45672,+,+,-,-,-,-,-,3,8,16,0.6,-58,0,0,883,Serial,39.188908,-82.7637349,Moving,34,2
TX,11 secs,2020-03-11 10:43.36pm,2020-03-11 10:43.25pm,60,Us Highway 35 [Us-35] Ray OH 45672,+,+,-,-,-,-,-,3,8,16,0.6,-64,0,0,882,Serial,39.1661159,-82.7400711,Moving,35,2
TX,11 secs,2020-03-11 10:41.36pm,2020-03-11 10:41.25pm,67,4365 Us Highway 35 [Us-35] Jackson OH 45640,+,+,-,-,-,-,-,3,8,15,0.6,-67,0,0,881,Serial,39.1396103,-82.7215062,Moving,35,2
TX,11 secs,2020-03-11 10:39.36pm,2020-03-11 10:39.25pm,67,6579 Us Highway 35 [Us-35] Jackson OH 45640,+,+,-,-,-,-,-,3,8,17,0.6,-60,0,0,880,Serial,39.12137,-82.6926255,Moving,35,2
TX,11 secs,2020-03-11 10:37.36pm,2020-03-11 10:37.25pm,66,9155 Us Highway 35 [Us-35] Jackson OH 45640,+,+,-,-,-,-,-,3,8,18,0.6,-61,0,0,879,Serial,39.0979476,-82.665735,Moving,35,2
TX,11 secs,2020-03-11 10:35.36pm,2020-03-11 10:35.25pm,63,Us-35 Jackson OH 45640,+,+,-,-,-,-,-,3,8,15,0.6,-79,0,0,878,Serial,39.078924,-82.6337403,Moving,35,2
TX,11 secs,2020-03-11 10:33.36pm,2020-03-11 10:33.25pm,63,Us-35 Jackson OH 45640,+,+,-,-,-,-,-,3,8,17,0.6,-50,0,0,877,Serial,39.0515159,-82.6179957,Moving,36,2
TX,11 secs,2020-03-11 10:31.36pm,2020-03-11 10:31.25pm,66,Us Highway 35 [Us-35] Jackson OH 45640,+,+,-,-,-,-,-,3,8,17,0.6,-56,0,0,876,Serial,39.0282356,-82.5895482,Moving,36,2
TX,11 secs,2020-03-11 10:29.36pm,2020-03-11 10:29.25pm,64,Us Highway 35 [Us-35] Jackson OH 45640,+,+,-,-,-,-,-,3,8,18,0.6,-64,0,0,875,Serial,39.0039683,-82.5635979,Moving,36,2
TX,"1 min, 5 secs",2020-03-11 10:28.29pm,2020-03-11 10:27.24pm,68,Us Highway 35 [Us-35] Jackson OH 45640,+,+,-,-,-,-,-,3,8,18,0.6,-49,0,0,874,Serial,38.9856073,-82.5301185,Moving,35,2
TX,11 secs,2020-03-11 10:25.36pm,2020-03-11 10:25.25pm,64,Us Highway 35 [Us-35] Thurman OH 45685,+,+,-,-,-,-,-,3,8,17,0.6,-46,0,0,873,Serial,38.966294,-82.4989419,Moving,35,2
TX,11 secs,2020-03-11 10:23.36pm,2020-03-11 10:23.25pm,63,Us Highway 35 [Us-35] Thurman OH 45685,+,+,-,-,-,-,-,3,8,15,0.6,-56,0,0,872,Serial,38.942531,-82.4738511,Moving,34,2
TX,12 secs,2020-03-11 10:21.36pm,2020-03-11 10:21.24pm,64,Us Highway 35 [Us-35] Thurman OH 45685,+,+,-,-,-,-,-,3,8,14,0.8,-48,0,0,871,Serial,38.9140902,-82.45974,Moving,37,2
TX,11 secs,2020-03-11 10:19.36pm,2020-03-11 10:19.25pm,71,Us Highway 35 [Us-35] Thurman OH 45685,+,+,-,-,-,-,-,3,8,16,0.6,-84,0,0,870,Serial,38.8907603,-82.4323748,Moving,37,2
TX,12 secs,2020-03-11 10:17.36pm,2020-03-11 10:17.24pm,66,Us Highway 35 [Us-35] Thurman OH 45685,+,+,-,-,-,-,-,3,8,18,0.6,-68,0,0,869,Serial,38.8879749,-82.3919029,Moving,37,2
TX,12 secs,2020-03-11 10:15.36pm,2020-03-11 10:15.24pm,68,Us-35 Thurman OH 45685,+,+,-,-,-,-,-,3,8,17,0.6,-67,0,0,868,Serial,38.8893495,-82.3524423,Moving,36,2
TX,11 secs,2020-03-11 10:13.36pm,2020-03-11 10:13.25pm,66,Us-35 Bidwell OH 45614,+,+,-,-,-,-,-,3,8,17,0.6,-22,0,0,867,Serial,38.879483,-82.3136414,Moving,34,2
TX,11 secs,2020-03-11 10:11.36pm,2020-03-11 10:11.25pm,67,Us-35 Bidwell OH 45614,+,+,-,-,-,-,-,3,8,14,0.6,-82,0,0,866,Serial,38.8701315,-82.2766779,Moving,37,2
TX,10 secs,2020-03-11 10:09.36pm,2020-03-11 10:09.26pm,71,Us-35 Gallipolis OH 45631,+,+,-,-,-,-,-,3,8,17,0.6,-76,0,0,865,Serial,38.8512916,-82.2415866,Moving,38,2
TX,11 secs,2020-03-11 10:07.36pm,2020-03-11 10:07.25pm,72,Welsh Scenic Bywy [Us-35] Gallipolis OH 45631,+,+,-,-,-,-,-,3,8,16,0.6,-56,0,0,864,Serial,38.8427327,-82.2019744,Moving,36,2
TX,10 secs,2020-03-11 10:05.36pm,2020-03-11 10:05.26pm,63,Us-35 Gallipolis OH 45631,+,+,-,-,-,-,-,3,8,16,0.6,-76,0,0,863,Serial,38.8390138,-82.1616943,Moving,32,2
TX,11 secs,2020-03-11 10:03.36pm,2020-03-11 10:03.25pm,68,101 Dayton Rd [Us-35] Henderson WV 25106,+,+,-,-,-,-,-,3,8,17,0.6,-53,0,0,862,Serial,38.8282394,-82.1310621,Moving,36,2
TX,11 secs,2020-03-11 10:01.36pm,2020-03-11 10:01.25pm,66,4293 Dayton Rd [Us-35] Henderson WV 25106,+,+,-,-,-,-,-,3,8,17,0.6,-72,0,0,861,Serial,38.8057745,-82.103308,Moving,35,2
TX,11 secs,2020-03-11 9:59.36pm,2020-03-11 9:59.25pm,62,10593 Dayton Rd [Us-35] Henderson WV 25106,+,+,-,-,-,-,-,3,8,16,0.6,-85,0,0,860,Serial,38.7839802,-82.076219,Moving,35,2
TX,11 secs,2020-03-11 9:57.36pm,2020-03-11 9:57.25pm,62,13539 Dayton Rd [Us-35] Henderson WV 25106,+,+,-,-,-,-,-,3,8,16,0.6,-72,0,0,859,Serial,38.7717909,-82.0427397,Moving,35,2
TX,20 secs,2020-03-11 9:55.45pm,2020-03-11 9:55.25pm,61,18265 Kanawha Valley Rd [Us-35/Wv-817] Southside WV 25187,+,+,-,-,-,-,-,3,8,16,0.6,-76,0,0,858,Serial,38.7661261,-82.0051981,Moving,35,2
TX,15 secs,2020-03-11 9:53.40pm,2020-03-11 9:53.25pm,67,23169 Kanawha Valley Rd [Us-35/Wv-817] Southside WV 25187,+,+,-,-,-,-,-,3,8,16,0.6,-69,0,0,857,Serial,38.7424999,-81.9791834,Moving,35,2
TX,15 secs,2020-03-11 9:51.40pm,2020-03-11 9:51.25pm,63,2275 Kanawha Valley Rd [Us-35/Wv-817] Southside WV 25187,+,+,-,-,-,-,-,3,8,15,0.6,-69,0,0,856,Serial,38.7123156,-81.9676472,Moving,33,2
TX,15 secs,2020-03-11 9:49.40pm,2020-03-11 9:49.25pm,55,2003 Kanawha Valley Rd [Us-35/Wv-817] Southside WV 25187,+,+,-,-,-,-,-,3,8,16,0.6,-81,0,0,855,Serial,38.6825096,-81.9645546,Moving,32,2
